660	2	1378
1328	5	1329
832	6	1623
1451	1	941
1304	4	1306
648	6	612
672	5	673
1190	5	1191
1510	3	1083
1585	7	14
1090	6	661
1337	5	1338
1245	7	595
1288	6	1639
1179	4	1195
796	6	661
1562	6	1348
620	2	1439
752	7	274
1243	7	294
1554	0	1179
740	5	741
1125	6	1637
1211	4	1213
845	6	1634
1424	0	863
1542	0	1151
1465	0	726
894	6	1639
1392	0	777
1092	6	1639
1415	0	848
1589	7	89
1324	7	508
800	7	326
1004	6	661
952	7	274
1410	6	1348
1525	3	814
971	4	974
994	6	1628
1238	6	1634
1116	6	1641
921	5	922
831	4	833
1297	7	253
836	6	1635
1154	6	661
1458	3	960
986	6	1626
1532	3	1127
1610	3	1319
1112	5	1113
615	7	564
884	4	882
1417	0	849
687	6	1623
1369	1	721
654	2	1477
876	7	294
1220	6	1640
1578	7	100
1218	5	1219
1549	0	1168
1619	1	1340
799	4	801
772	6	1640
720	6	661
1362	7	219
1555	7	10
1003	6	1629
950	6	661
735	5	664
1484	1	774
1010	6	661
1532	7	41
896	7	595
1554	1	1182
828	5	829
1241	6	1641
643	6	612
655	2	1382
890	6	1640
1248	7	374
970	5	972
797	4	798
896	6	1641
1535	7	171
1144	4	1146
1602	7	74
1519	6	1348
968	4	970
617	2	1412
1541	7	160
905	6	661
1502	1	1061
1553	6	1348
659	2	1581
644	2	1484
645	6	612
1586	1	1264
1537	7	73
647	2	1584
815	6	1639
1050	7	300
837	7	266
1424	3	867
1433	6	1348
968	4	1123
1438	0	905
976	7	386
1000	5	1001
1507	6	1348
1067	6	661
799	6	661
1276	6	661
701	6	661
1463	0	972
627	2	1482
1299	7	597
1076	6	1639
1068	4	1078
1567	1	1217
1173	7	320
1115	7	300
1335	6	1640
909	6	661
1040	7	595
1084	6	661
1434	6	1348
1344	7	442
1310	6	1629
1161	6	661
624	6	612
1423	0	864
757	5	758
667	7	533
910	5	911
1534	1	1133
1608	0	1313
974	7	274
656	2	1367
917	5	918
1217	6	661
1265	6	1641
935	7	317
693	7	404
1321	6	661
1291	6	661
1040	6	1641
1317	5	1318
651	2	1561
1252	6	661
725	7	302
1247	6	661
1556	0	1184
1574	1	1234
1038	6	661
1462	0	968
1210	7	264
1541	1	1150
1392	0	780
1235	5	1236
679	7	294
1108	6	1633
1358	6	1348
1195	5	1182
1474	0	999
1389	3	772
1025	6	1641
907	6	1640
1189	6	661
1342	6	661
969	5	971
1600	6	1348
1249	5	1250
1297	4	1298
737	6	1629
1107	4	1112
1070	4	1075
1066	6	661
1360	7	91
1399	0	797
1571	6	1348
1603	1	1304
981	6	1635
881	4	882
613	2	1569
1362	0	697
1360	1	695
1270	7	595
1431	0	886
1527	7	52
717	6	661
1012	6	1636
1546	0	1161
1505	7	20
1120	6	1637
953	4	952
996	6	1639
1295	5	1296
1161	7	478
994	7	517
1579	7	102
1105	7	531
683	7	274
1408	0	825
941	7	495
1124	7	593
695	6	1626
1570	0	1221
1517	7	168
644	2	1387
616	2	1503
690	5	691
1090	7	236
690	6	1635
658	2	1461
1245	5	1246
1249	6	661
1397	6	1348
990	6	661
1465	1	978
1281	7	422
1293	5	1294
1506	1	1073
1323	6	1640
929	4	930
966	7	595
844	7	412
1363	6	1348
1409	7	95
1005	4	1006
1255	5	1256
1463	0	971
1096	4	1097
1075	5	1076
1404	1	813
1067	7	593
934	5	935
1221	4	1223
730	6	661
619	7	570
741	4	742
924	6	1634
1066	7	307
843	6	1628
767	6	661
1522	0	1114
1490	6	1348
1559	7	201
987	4	988
1424	1	868
739	4	740
1534	3	1132
1355	6	1348
1516	7	79
1490	3	1037
1601	1	1299
679	6	661
1351	7	138
1168	4	1172
867	6	1634
1498	0	1053
1093	4	1091
1364	7	110
626	2	1513
1035	7	607
822	6	661
879	5	880
1176	6	1639
1234	6	1639
835	4	836
681	6	1640
1167	7	298
940	6	1638
911	4	912
1298	5	1299
837	6	1633
1207	7	593
1556	1	1186
1072	6	661
1230	4	1231
1620	7	202
818	6	1637
956	7	528
1579	6	1348
1498	1	1046
1222	6	661
680	6	1630
1275	6	1637
736	6	661
1488	7	96
646	7	572
1183	6	1640
734	6	1626
1457	0	957
1181	4	1185
1031	6	1633
1182	4	1183
1568	6	1348
1280	5	1281
963	7	274
628	2	1431
1250	6	661
1543	7	141
1464	0	976
688	5	689
1203	7	342
1107	6	661
709	6	1628
792	6	1641
824	4	820
779	6	661
1068	7	455
1613	3	1325
634	2	1401
1613	0	1322
696	6	1640
1366	7	131
1078	5	1079
959	6	661
972	4	1095
1194	6	1639
713	6	661
640	2	1417
1494	0	1042
1076	7	428
1506	7	48
1075	7	274
1028	7	294
651	2	1564
755	6	661
844	6	661
973	6	661
768	4	769
727	6	1633
1534	6	1348
806	4	807
1033	6	661
1149	6	1634
943	6	1636
1375	7	25
1609	0	1316
1378	6	1348
657	2	1556
1185	6	1634
1063	6	661
638	2	1490
1607	1	1312
753	6	1639
633	2	1521
854	6	1626
1514	7	197
899	7	361
1126	6	661
1311	6	661
850	6	1636
1110	6	1639
1202	5	1203
773	6	1637
1412	0	837
1260	6	661
666	6	661
1451	0	938
1155	6	661
1207	6	1640
638	6	612
1495	1	1048
846	7	388
1078	6	1638
659	2	1580
950	5	951
766	7	475
958	5	959
754	6	1623
863	6	1639
1469	1	989
717	7	291
633	2	1522
1588	6	1348
1548	0	1171
1395	1	788
876	5	877
1319	7	595
704	5	705
1345	4	743
1179	4	1196
655	2	1381
1547	0	1166
619	2	1451
1373	3	732
1245	6	1641
1117	5	800
1287	7	595
882	6	1634
917	7	595
1289	6	661
1377	1	1345
1461	0	968
1615	0	1330
933	6	1641
1375	0	734
1484	3	1025
1351	1	675
1495	6	1348
1553	3	1196
1620	3	1342
1055	7	595
1126	7	593
919	5	920
1101	6	661
808	4	809
1439	6	1348
1279	4	1280
798	6	661
1191	7	497
1599	1	1288
712	6	1633
1061	7	493
1398	1	797
1517	6	1348
1340	7	347
1022	7	595
1129	6	661
627	2	1385
759	4	760
1535	3	1131
1069	6	661
1415	6	1348
961	4	963
704	6	661
1317	6	1641
620	2	1438
1521	7	133
1390	3	775
1407	3	823
1170	5	1171
798	7	593
1016	7	274
629	2	1357
1040	5	885
1479	6	1348
1602	6	1348
1003	7	532
1113	4	1115
803	4	804
835	6	661
634	2	1396
850	7	300
1612	3	1321
926	6	661
909	4	910
1569	6	1348
1616	3	1333
1356	0	682
1141	6	1641
1425	6	1348
768	6	1347
1365	7	98
1469	0	987
1586	0	1262
1263	7	274
1124	6	661
1594	7	78
1375	6	1348
1261	6	1637
1131	5	1134
1241	5	1242
1139	6	661
1094	7	595
1486	6	1348
1289	5	1290
1303	6	1641
1349	7	87
1471	1	996
818	7	499
1171	6	1633
1331	7	595
1511	7	167
1412	7	69
1521	3	1112
1531	6	1348
1014	6	1633
1088	7	593
1399	3	798
1002	6	661
1088	6	661
862	6	661
1399	7	27
1267	6	1633
1190	6	661
1336	6	1637
792	7	595
803	6	1631
1136	7	437
1578	1	1244
1018	6	661
643	2	1538
662	4	742
1361	6	1348
1516	1	1098
672	7	595
1434	3	896
766	6	661
893	6	1634
1621	6	1348
735	6	661
1537	6	1348
1587	1	1266
1545	7	152
1055	6	1641
816	7	445
971	6	661
1495	0	1046
660	2	1374
952	5	949
1112	6	1636
1447	6	1348
1076	6	661
801	7	593
1565	7	190
1042	6	661
1575	0	1234
1429	3	879
1479	7	89
859	5	860
1012	7	302
1575	1	1236
806	6	661
1302	4	1303
758	4	762
1227	6	1633
734	4	735
676	6	1640
879	6	661
1468	1	994
914	4	915
1418	3	853
1212	7	437
1019	4	1022
1562	1	1203
809	6	661
1069	7	274
649	2	1459
1233	5	1234
1300	6	661
1114	7	226
1192	7	437
1338	4	1339
847	6	661
898	6	661
1161	6	1633
1614	0	1327
1391	7	150
969	7	274
1504	6	1348
620	2	1436
722	5	723
1291	5	1292
637	2	1532
1491	6	1348
1082	6	1633
1105	4	1106
776	7	260
1419	6	1348
636	2	1594
1190	6	1640
756	4	757
1150	7	293
1500	0	1056
703	6	661
1197	4	1198
1300	7	447
1001	6	661
949	4	950
625	2	1410
1338	6	661
644	2	1388
1079	6	1633
1586	7	202
1238	6	661
1440	3	912
1081	5	948
1546	7	115
628	2	1433
995	6	661
1496	6	1348
1621	7	135
902	7	274
633	7	285
723	7	596
1061	6	661
986	7	415
977	6	661
701	5	702
634	2	1399
1168	7	318
1513	0	1089
1570	7	40
769	7	294
1446	1	928
1322	6	1637
1179	7	249
1002	7	1643
1336	4	1337
1459	1	964
1301	5	1302
1244	6	661
1609	3	1317
1014	4	1012
1374	7	149
1424	7	173
1149	7	274
1025	6	661
1223	6	661
1396	7	111
1139	5	1140
955	6	661
1371	6	1348
629	6	612
777	7	228
1442	3	917
704	7	595
1489	7	44
813	6	1639
1305	5	1308
656	2	1368
1172	6	1634
1329	6	661
1068	6	1629
658	2	1530
1084	6	1633
883	6	1639
1390	7	191
723	4	725
1141	6	661
1358	7	89
1286	6	1633
1476	1	1010
1365	3	706
1368	1	717
1377	0	741
1540	3	1146
1563	0	1204
1542	3	1152
1036	4	1037
710	6	661
1376	6	1348
1396	6	1348
826	6	661
1563	3	1205
795	4	796
1354	0	680
825	6	661
1455	1	949
1214	6	661
1273	6	661
1604	7	71
803	6	661
1410	3	830
1371	0	978
1393	1	790
1385	0	763
1566	0	1212
702	6	1639
674	5	675
858	4	859
1414	1	848
1379	0	745
708	7	593
904	6	1641
949	7	465
707	6	661
997	6	661
670	7	595
1043	6	1636
1487	3	1030
1250	6	1637
1048	7	493
1114	4	1115
930	5	931
1305	7	595
1111	7	398
1177	6	1633
1287	6	1641
1353	0	678
795	4	1117
692	6	661
1233	6	1641
1389	6	1348
1273	4	1274
1424	0	866
1287	6	661
1525	0	1118
1421	7	217
1356	3	683
1561	7	166
1283	5	1284
1056	6	1347
1036	6	661
695	4	696
1376	1	741
942	6	661
1140	6	661
1310	4	1311
984	6	1634
1325	6	1641
1452	7	53
1031	6	661
1503	6	1348
789	6	661
1100	6	661
846	6	661
1590	3	1274
1257	6	1632
1558	7	5
1462	3	970
995	6	1634
1471	7	154
1587	0	1264
919	7	595
1185	7	274
742	6	1634
1141	5	1142
1407	0	822
1164	6	661
1137	6	1639
807	6	1641
977	4	708
691	4	692
1616	0	1332
843	4	845
659	2	1579
1517	1	1100
1053	4	1054
952	6	1634
1466	7	66
1075	6	1634
1345	6	1633
1147	6	661
1436	1	903
684	6	661
865	6	661
904	7	294
1618	7	183
1567	0	1215
989	4	990
817	6	661
688	6	1635
634	7	557
1513	0	1090
1273	7	421
874	7	262
1167	6	1635
1078	6	661
1390	0	770
1013	6	661
1081	6	661
866	6	661
1571	1	1226
621	2	1466
1592	3	1280
937	7	593
820	6	661
1100	4	1127
1201	6	1639
1077	4	1078
782	7	515
685	7	274
1104	6	1633
1564	7	11
1122	6	1632
1425	1	870
1576	7	202
1418	1	854
749	4	752
910	7	294
1427	6	1348
922	4	924
1109	6	1641
1529	7	35
1512	0	1087
902	6	1634
1378	3	743
1604	0	1304
690	6	661
1047	7	274
1618	1	1338
731	6	1633
978	6	1639
629	2	1360
1242	4	1243
1500	3	1062
1603	6	1348
1508	1	1080
1398	7	61
1477	1	1013
747	7	457
1270	5	1271
859	7	274
1455	6	1348
1369	3	720
1307	4	1311
1482	7	9
877	4	1039
1290	6	661
1024	5	771
1199	4	1202
1027	7	440
987	7	519
969	6	661
1577	1	1242
1227	4	1225
883	7	430
742	7	274
1277	7	302
1176	6	661
635	2	1602
1326	7	348
984	6	661
754	6	661
1325	7	595
751	6	661
1548	7	1
962	4	963
1477	6	1348
810	6	1637
875	6	661
1105	6	1629
1030	5	1031
933	6	661
653	2	1429
692	5	693
963	5	964
1535	0	1130
1312	6	661
1388	1	770
624	2	1391
791	6	661
1062	5	1063
1208	6	661
1037	5	1038
1180	7	306
1563	6	1348
891	6	1629
908	6	1629
1243	6	1635
1475	6	1348
1540	0	1145
750	5	751
1052	6	1640
761	6	1637
1414	3	847
1199	4	1200
1293	7	595
1322	6	661
781	6	661
626	2	1511
1505	6	1348
1419	3	855
971	4	1095
1225	6	661
933	7	595
1586	0	1261
1357	1	689
788	6	661
1024	7	595
790	6	1639
857	6	1640
1044	4	1047
1035	6	1637
1502	6	1348
1621	1	678
759	7	525
1325	5	1326
896	6	661
1482	6	1348
685	6	1634
848	6	1633
1152	7	595
1343	7	255
1156	6	661
1308	4	1309
1457	0	956
1595	0	1282
1427	1	874
782	6	1628
1424	6	1348
757	6	1635
810	7	289
999	7	254
1125	7	542
947	7	490
1446	0	926
1115	6	661
1584	7	92
1454	3	950
1365	6	1348
1462	0	1346
632	2	1474
1507	0	1070
1047	6	1634
926	6	1633
1194	7	237
1601	0	1296
1097	6	1641
862	5	863
1182	6	1633
816	6	1632
659	2	1578
928	6	661
1567	3	1216
1173	4	1174
637	2	1531
990	6	1641
613	7	285
1459	7	147
906	7	390
816	6	661
928	7	547
719	6	661
1083	6	661
1432	3	890
1208	7	427
900	7	225
972	7	549
1437	7	89
1136	6	1633
937	5	938
1437	0	903
865	7	300
1566	7	201
1576	3	1238
727	4	728
829	6	661
926	4	927
629	7	560
1255	6	1641
932	6	661
1119	6	661
993	5	994
1238	5	1239
779	7	274
810	4	812
1016	6	1634
1414	6	1348
1236	7	343
1127	6	661
1163	6	661
1524	1	800
1533	1	1130
742	5	1345
994	4	995
1469	7	210
953	6	1633
1539	7	60
917	6	661
1600	3	1295
1469	0	986
1547	6	1348
829	7	419
785	4	787
1304	7	522
788	7	481
1497	3	1052
1231	6	661
709	6	661
768	7	545
853	5	854
1115	6	1636
957	7	330
864	6	661
973	4	974
1454	0	948
1464	7	54
1392	3	781
813	6	661
1518	7	201
1429	6	1348
729	6	1633
957	6	661
724	6	661
1211	6	661
1056	6	661
1165	4	1172
1479	3	1020
1215	4	1216
1440	1	913
657	7	285
1583	3	1255
897	4	898
971	6	1639
1169	4	1170
1608	1	1315
1606	1	1310
1175	7	393
1174	7	595
1592	1	1281
1327	4	1328
1407	6	1348
993	6	661
1515	6	1348
1366	3	710
1102	6	661
1511	3	1086
627	2	1386
1373	7	7
1174	5	1175
1225	5	1226
1571	7	215
1495	7	206
1209	7	595
762	6	1634
1383	7	113
1468	0	992
980	6	1626
1364	6	1348
1494	6	1348
871	5	872
1143	5	1144
727	6	661
1458	7	222
1073	6	661
672	6	661
920	7	275
1221	7	341
710	7	294
1478	0	1010
1551	3	1170
720	5	721
1615	7	74
960	6	1640
1293	6	1641
945	4	946
1072	6	1636
1092	7	453
874	6	1639
634	2	1397
990	5	991
1267	4	1268
954	4	955
801	6	661
1443	6	1348
916	7	321
1301	6	661
956	4	960
635	2	1604
817	7	300
1162	7	595
908	4	912
1169	6	1632
1206	6	1633
765	7	595
1361	0	695
1521	0	1110
1405	1	818
948	6	661
1163	7	544
1324	4	1325
888	6	661
1505	3	1067
635	6	612
785	7	350
1463	7	169
1269	7	358
1190	7	593
1029	7	456
640	2	1418
1528	0	1122
650	6	612
1223	6	1640
1416	1	846
958	6	661
991	7	417
844	4	845
1540	7	139
1504	0	1066
939	7	437
1458	0	956
1450	0	936
804	6	661
1046	6	661
970	6	1634
886	6	1633
1456	7	101
967	7	401
1370	6	1348
1520	0	1107
1488	0	1031
1224	6	1637
1271	7	372
1503	7	119
643	2	1541
697	6	661
682	7	513
1100	6	1633
1002	6	1641
615	2	1427
1146	6	661
1430	0	884
973	6	1628
1369	6	1348
1295	6	1640
1454	0	949
623	2	1353
1564	0	1206
774	4	775
1427	0	872
819	6	661
1374	6	1348
1341	6	661
1271	4	1272
877	6	1633
660	6	612
929	7	305
1222	4	1220
1579	0	1244
702	7	431
1403	7	12
852	4	853
1247	6	1641
1499	1	1056
1522	7	58
1111	6	661
1522	3	1115
1394	1	785
1585	6	1348
1378	1	744
871	7	274
705	7	407
905	4	907
1295	6	661
1554	0	1180
1206	7	506
1420	6	1348
1068	6	661
1011	4	1012
856	6	1626
652	2	1543
1083	7	595
1334	7	486
780	4	781
1496	1	1051
745	4	746
1223	7	593
1049	6	1632
1507	3	1075
697	6	1628
649	6	612
1602	0	1300
1112	6	661
750	6	1640
1367	1	714
714	6	1628
810	6	661
894	7	277
814	6	1634
992	7	299
887	7	294
1091	7	274
774	6	661
1280	6	1641
1143	6	661
1467	6	1348
1033	7	433
930	6	661
780	6	1639
644	7	555
1098	4	1099
1520	1	1110
617	2	1413
1574	0	1232
892	6	661
1473	1	1003
1547	7	137
870	7	385
778	6	1629
641	2	1370
744	7	257
1095	6	1640
1392	1	782
1588	0	1269
1271	6	1633
1389	1	773
1140	6	1633
1385	6	1348
1097	7	595
1508	7	201
877	6	661
1541	0	1147
619	2	1449
1590	0	1273
1301	6	1641
622	2	1497
1229	6	661
630	2	1612
1346	6	1629
1175	6	1639
1015	4	1016
1605	3	1306
635	2	1606
1029	6	661
1020	5	1021
1201	7	466
1360	0	693
1358	3	690
885	7	429
1549	7	177
1568	0	1217
1534	0	1130
1329	6	1639
747	6	1631
1357	7	112
1403	1	810
1166	6	661
976	6	661
673	6	1633
648	2	1402
900	6	661
1485	0	835
828	6	661
1267	7	368
622	2	1500
642	2	1441
1604	1	1308
1066	4	1067
1444	3	921
1150	6	1639
873	7	595
705	6	661
862	6	1641
950	7	593
1354	6	1348
1548	3	1164
759	6	1633
694	6	661
831	6	1628
1189	4	1190
1051	4	1052
1005	6	661
1361	1	697
798	5	799
745	7	587
1086	6	1641
1587	3	1265
1305	6	1641
1222	6	1639
1521	0	1107
1411	1	834
702	6	661
1377	0	736
1573	3	1231
1268	7	595
1338	7	425
1559	0	1192
1056	4	1062
806	7	473
658	2	1463
1464	6	1348
954	7	468
751	4	752
934	6	661
999	4	1000
849	6	661
1548	0	1163
1383	0	754
904	5	905
1106	6	661
654	2	1479
1489	1	1035
1610	6	1348
1544	6	1348
1479	0	1010
1281	4	1277
1591	7	200
1005	6	1639
1115	5	1105
1262	4	1263
649	2	1458
802	6	1637
1043	5	1044
1023	6	661
1498	6	1348
1368	0	714
643	2	1540
1180	6	1632
1130	6	661
1170	7	300
1403	6	1348
1023	7	605
654	6	612
1599	0	1294
1192	6	1633
707	4	710
1021	6	661
830	7	592
622	2	1496
1428	3	876
1550	6	1348
1562	3	1202
1389	0	771
746	5	747
625	2	1409
1614	7	202
1000	7	593
729	4	730
718	6	1633
924	6	661
885	6	1639
942	4	943
1350	0	671
1246	7	373
1327	6	1626
1440	7	214
1598	1	1294
1145	6	1633
620	2	1437
912	5	913
993	6	1636
1495	0	1044
1615	6	1348
718	6	661
1567	6	1348
1168	6	661
654	2	1480
1590	1	1275
1518	0	668
1391	0	777
1580	7	89
1448	0	929
895	6	1623
888	6	1633
1583	0	1254
977	7	334
1292	4	1293
1198	6	661
821	6	1639
1162	6	1641
1284	7	382
1552	7	115
1354	3	681
1053	6	1628
623	2	1355
1511	0	1084
816	4	817
1376	3	740
1433	0	891
1304	4	1309
1258	6	661
622	2	1499
1493	3	1041
1127	7	593
1510	7	115
630	7	285
708	6	661
1433	1	894
781	7	593
1146	6	1634
1213	6	1634
1457	1	959
1309	6	1640
1504	3	1069
1364	1	705
1448	1	931
1457	3	958
1526	3	1119
1514	1	968
1359	0	691
1315	7	446
1052	7	593
1420	7	32
1169	6	661
769	6	1635
1319	6	661
1377	0	664
1327	6	661
1352	3	676
1145	4	1146
1218	7	595
1157	4	1159
955	5	956
1206	4	1207
1440	0	911
1008	6	1626
1391	6	1348
852	7	437
939	6	661
617	2	1415
1108	6	661
653	2	1428
641	7	575
1482	0	1023
1554	7	62
964	7	235
922	6	661
652	2	1542
1482	3	760
791	4	792
666	6	1635
992	6	1632
775	6	661
1476	3	1009
1077	7	437
1227	7	439
1087	6	1633
1614	6	1348
765	6	661
1010	6	1626
1493	7	209
1386	6	1348
972	6	661
1087	7	273
864	6	1632
1564	0	1203
1506	1	1074
773	6	661
1093	6	1633
1265	6	661
1315	6	661
748	6	661
1188	5	1189
689	6	1623
1306	5	1307
1500	6	1348
1328	6	661
901	6	1636
872	6	661
931	6	661
1071	6	1622
1309	7	593
1248	6	1623
968	6	661
1596	6	1348
1218	6	661
1609	1	1318
1071	7	305
1354	7	16
766	6	1347
923	6	661
1254	6	661
1393	6	1348
1215	7	472
807	5	808
1054	5	1046
861	4	862
1254	6	1633
1226	6	661
837	6	661
631	6	612
645	2	1592
1545	3	1159
1039	7	595
951	6	661
1386	7	181
1528	1	906
987	6	661
1588	7	129
692	7	294
1588	3	1270
1513	3	1091
877	7	243
895	6	661
713	5	714
1593	7	115
1408	7	89
634	2	1524
1477	7	45
713	7	593
1397	0	793
652	7	285
839	4	840
623	2	1354
1109	5	1110
1349	6	1348
842	5	843
738	7	274
907	5	908
1494	7	67
1414	0	841
768	6	661
1436	7	180
621	2	1471
937	6	661
954	6	1623
1087	6	661
1071	6	661
1184	7	498
1407	1	824
667	4	1102
660	7	576
1016	6	661
847	7	294
734	7	413
1265	5	1266
1095	5	973
911	7	367
1428	0	875
1394	3	784
991	6	661
1285	5	1286
839	7	268
1317	7	595
820	6	1634
908	7	600
1064	4	1065
823	6	1640
1420	0	856
871	6	661
1617	3	1335
1096	6	1633
1508	0	1077
792	5	793
794	7	294
1187	6	661
622	2	1495
867	6	661
615	2	1425
629	2	1359
835	6	1626
966	5	967
836	5	837
1125	4	969
613	2	1567
986	4	988
1581	7	23
1042	4	1043
1539	0	1142
1126	5	667
1598	7	208
918	6	1633
927	6	661
821	6	661
1298	6	1634
645	2	1591
783	4	784
794	6	661
1466	0	980
680	7	579
1241	6	661
1196	5	1181
921	6	1640
1211	6	1637
658	2	1460
691	6	661
626	7	285
754	4	755
1026	6	1633
1237	6	1633
860	7	337
1464	1	709
623	2	1352
1045	7	478
1293	6	661
617	2	1416
1412	1	839
1367	7	194
1482	0	759
887	6	1641
1138	4	1139
1526	0	888
620	2	1527
854	6	661
1282	4	1285
876	6	1635
1065	6	1641
1210	4	1207
1525	1	815
1282	6	661
1151	6	661
850	6	661
1158	6	1633
777	6	661
1369	7	76
1270	6	661
836	7	296
870	6	1639
1404	0	811
1559	0	1191
844	6	1633
623	7	553
676	6	661
871	6	1634
682	6	661
656	2	1464
908	6	661
1384	6	1348
1616	7	90
1381	3	750
665	6	661
842	6	1640
767	6	1635
1614	0	1326
1110	7	526
635	2	1608
825	6	1623
1168	6	1633
1122	7	225
1529	6	1348
663	4	742
1201	6	661
675	4	683
645	2	1593
1236	6	1637
737	6	661
851	7	516
1460	1	967
1477	3	1012
1601	3	1298
1510	0	1082
1128	6	1633
999	6	661
1252	5	1253
1476	7	112
1235	6	661
1611	3	1323
755	6	1635
630	2	1614
706	6	1635
1476	0	1008
1219	4	1220
1552	3	1178
1364	3	704
1544	1	1157
728	5	978
688	7	294
787	6	661
1205	7	595
1144	7	340
1401	0	803
1400	1	802
1596	7	122
1393	7	196
1459	0	962
1557	7	162
726	6	1637
1240	6	661
868	7	384
746	6	1635
646	2	1452
894	6	661
698	7	274
757	7	294
1394	7	46
675	6	1633
836	6	661
1039	6	661
653	2	1492
1445	0	923
1046	6	1628
1442	1	918
1252	7	274
1417	6	1348
1493	0	931
651	6	612
621	2	1468
1515	7	187
1477	0	1011
1333	7	595
1139	6	1641
1027	6	661
808	6	661
1296	7	598
772	6	661
1538	7	92
1010	4	1012
1605	0	1304
1057	6	661
634	2	1400
1562	0	1199
1097	5	1098
748	5	749
1230	6	661
1228	4	1229
1479	1	1021
1375	1	664
1366	0	709
714	7	507
1257	6	661
1387	6	1348
1281	6	1633
1127	5	668
1152	5	1153
1478	3	1018
635	2	1605
1010	7	248
1607	7	57
1033	4	1034
639	6	612
700	6	661
641	2	1465
1095	6	661
888	4	1119
1551	7	325
641	2	1369
710	5	711
897	7	360
1279	6	1633
1372	7	112
1151	4	1152
1085	6	661
640	2	1421
643	7	285
664	4	742
1606	0	1308
838	6	1635
657	2	1555
1213	6	661
1353	6	1348
685	5	686
989	6	1633
1010	4	1018
616	2	1506
890	5	891
1570	0	1217
1185	5	1186
1508	0	1068
1617	1	1336
1517	3	1099
650	7	285
999	6	1347
1429	7	3
957	6	1629
624	2	1395
1473	0	1001
688	6	661
1044	6	661
974	6	661
1254	4	1255
1582	3	1252
1404	0	810
1098	7	252
733	6	661
1395	6	1348
1554	3	1195
1276	4	1277
1621	0	665
1491	0	877
1486	7	88
1026	6	661
852	4	859
1359	3	692
1183	5	1184
1448	6	1348
1383	1	756
1263	5	1264
880	7	536
1139	7	595
918	4	919
614	2	1575
1045	6	661
923	4	924
1369	0	719
809	7	593
1275	6	661
924	5	925
914	7	230
1526	6	1348
1292	7	450
1558	3	1190
1435	7	158
787	7	274
962	6	661
1048	6	1639
780	6	661
1450	0	928
1527	3	901
1450	3	937
723	6	1633
716	7	274
1339	6	661
1152	6	1641
1569	0	1222
1135	6	1634
1518	0	667
1036	6	1633
1201	4	1202
833	6	1634
1217	4	1223
1123	6	1640
1553	1	1181
1564	3	1207
1592	6	1348
891	6	661
813	4	814
1272	5	1273
655	6	612
739	7	306
1059	7	437
673	7	585
1499	6	1348
1064	6	661
1102	6	1634
1031	7	610
1446	3	927
822	7	460
1522	6	1348
791	7	591
1470	0	989
1521	1	1113
1501	7	37
1381	6	1348
1491	7	151
1438	1	908
936	6	661
1134	6	1637
1222	7	326
1015	6	661
678	6	1630
1503	0	1064
1515	1	973
1103	6	661
619	2	1450
1581	1	1250
1238	7	274
1157	6	1629
1583	1	1256
980	4	981
1333	5	1334
1284	4	1287
1533	6	1348
1366	1	711
1566	1	1214
1178	5	1179
1073	4	1069
1444	7	4
671	6	661
1439	3	910
882	7	274
1564	1	1211
648	7	558
715	4	716
804	7	274
1497	1	1053
1518	1	1103
1403	3	809
1165	6	1637
1040	6	661
1444	0	920
1264	6	661
1558	6	1348
1156	6	1640
1503	1	1066
1048	6	661
1552	1	1179
1504	0	1073
1307	7	400
1375	3	735
1363	7	105
1359	1	693
620	7	567
674	7	294
1255	6	661
1298	6	661
1107	4	1109
1430	3	882
650	2	1551
653	6	612
1019	6	1633
1281	6	661
1367	0	711
1111	6	1632
959	7	310
1224	6	661
1365	0	705
1544	7	26
1426	1	872
1279	7	377
1367	6	1348
1576	6	1348
614	2	1574
1371	0	979
1362	1	700
752	6	661
773	4	1025
1489	0	1033
645	7	285
638	2	1488
1581	0	1248
953	6	661
1195	7	302
639	2	1535
942	7	306
1256	6	1633
1101	6	1633
1462	7	155
1008	6	661
1606	7	29
922	6	1629
1471	1	997
924	7	274
758	6	661
926	7	478
761	4	762
742	6	661
941	6	1639
1180	4	1196
1513	0	1093
1542	1	1153
1382	0	751
891	7	540
654	2	1476
783	6	1627
656	2	1366
1080	7	392
1308	7	276
944	6	1639
995	7	274
952	6	661
1294	6	1639
1053	6	661
771	7	259
1578	6	1348
749	6	661
1356	0	675
1249	7	593
689	7	364
820	5	821
741	7	512
651	7	285
1476	6	1348
725	6	661
1455	7	188
1429	0	878
855	5	856
831	6	661
1613	0	1324
839	6	1633
680	4	681
1400	0	800
947	6	1633
1529	3	1123
976	6	1639
1583	6	1348
1330	7	467
1420	0	852
1396	0	791
1049	6	661
1017	6	1639
1335	7	593
1128	7	479
849	6	1622
639	7	285
1382	6	1348
1018	7	302
684	4	685
885	6	661
706	6	661
1283	7	595
1508	1	1079
1538	1	1142
614	6	612
1325	6	661
1052	6	661
949	6	661
1356	1	684
1372	3	730
869	6	1634
1417	3	850
659	7	285
750	6	661
980	6	661
852	4	857
838	7	294
1284	6	1633
845	7	274
1355	7	145
1425	0	866
958	7	274
1469	3	988
654	2	1478
1308	6	1639
1311	7	595
709	4	710
1471	3	995
1182	6	661
1316	7	471
730	7	595
1406	0	819
979	4	725
814	5	815
665	4	666
760	5	761
1142	6	661
